Transaction_Date,Price,Transaction_Type,Property_Type,Area_sqft,Location,Floor,Age_of_Property,Number_of_Rooms,Number_of_Bathrooms,Amenities,Orientation,Condition,Inflation_Rate,Interest_Rate,Exchange_Rate,Economic_Condition,Crime_Rate,Region_Average_Price,Days_on_Market,Price_Per_Sqft,Market_Age_Ratio,Amenities_Score,Price_Volatility,Absorption_Rate,Region_Risk,Inflation_Adjusted_Price,Risk_Score,Risk_Cluster_Label
2023-01-21 16:23:45.742574256,10526800.0,Sale,Penthouse,10792.0,Dubai Marina,31.0,18.0,9.0,5.0,Garden,North,Renovated,3.27,2.67,3.93,Stable,2.49,5330415.0,295.0,0.033899779267890326,0.0012410369553226698,0.0,0,0.18956043956043955,0.17483156148818588,0.6806253668530919,0.3597148851719348,Medium Risk
2023-01-21 20:46:35.319531952,820138.0,Rent,Land,6241.0,Unknown,6.0,49.0,6.0,5.0,Garden,East,Needs Renovation,2.52,3.99,3.97,Unknown,1.59,13014757.0,127.0,0.0034607523553991815,0.0078125,0.0,0,0.6510989010989011,0.008697775156922804,0.021846037498361618,0.2827605979192557,Low Risk
2023-01-22 01:09:24.896489648,12043527.0,Sale,Penthouse,14789.0,Dubai Marina,41.0,42.0,3.0,4.0,"Elevator, Parking, Garden",East,New,1.27,4.68,3.93,Growth,1.1,3811923.0,244.0,0.028091687756932365,0.003498542274052478,0.5,0,0.32967032967032966,0.08836300837955459,0.7676804111890504,0.2294676803794345,Low Risk
2023-01-22 05:32:14.473447344,13639232.0,Rent,Land,10831.0,Business Bay,3.0,17.0,9.0,1.0,"Gym, Elevator, Pool",East,New,1.71,5.1,3.51,Stable,5.08,7665398.0,26.0,0.04413664876219465,0.012849584278155708,0.5,0,0.9285714285714286,0.4621444549540996,0.8777580474288065,0.44983734678128906,Medium Risk
2023-01-22 09:55:04.050405040,14644605.0,Sale,Land,7996.0,Dubai Marina,36.0,21.0,3.0,2.0,"Parking, Garden, Pool",East,New,3.08,5.59,3.53,Unknown,6.53,7665398.0,259.0,0.06477092670026358,0.0016483516483516484,0.5,0,0.28846153846153844,0.6378447144094043,0.9580968782607255,0.7077310770290165,High Risk
2023-01-22 14:17:53.627362736,13974245.0,Unknown,Townhouse,1014.0,Jumeirah,42.0,40.0,5.0,4.0,"Elevator, Gym, Parking, Garden, Pool",West,Needs Renovation,4.54,5.53,3.62,Growth,9.89,11618959.0,157.0,0.4952897052599359,0.005166623611469905,1.0,0,0.5686813186813187,0.9218255947965669,0.9261120983607543,0.9718532981677125,High Risk
2023-01-22 18:40:43.204320432,5927110.0,Rent,Townhouse,7296.0,Business Bay,20.0,45.0,1.0,4.0,"Pool, Gym, Parking, Garden",Unknown,Needs Renovation,1.05,4.29,3.51,Recession,7.09,14308460.0,264.0,0.02801827796150481,0.00346553715825953,0.75,0,0.27472527472527475,0.2802937022842592,0.35999922736436185,0.5120020453810751,Medium Risk
2023-01-22 23:03:32.781278128,2660339.0,Sale,Townhouse,3891.0,Downtown Dubai,17.0,25.0,1.0,3.0,"Pool, Elevator",South,Under Construction,3.16,3.37,3.86,Growth,5.06,3964343.0,190.0,0.023375437624027332,0.002671225558286142,0.25,0,0.47802197802197804,0.08978661847210513,0.1468734422528804,0.48923126118405214,Medium Risk
2023-01-23 03:26:22.358235824,507829.0,Rent,Apartment,9948.0,Unknown,37.0,23.0,1.0,2.0,"Parking, Elevator, Pool, Gym",West,New,1.91,3.99,3.61,Growth,0.04,6317035.0,318.0,0.0005628337366255962,0.0014714349689719148,0.75,0,0.12637362637362637,0.00013548824173691983,0.0006133876232000884,0.19221391551354933,Low Risk
2023-01-23 07:49:11.935193520,11665038.0,Rent,Apartment,3848.0,Downtown Dubai,3.0,5.0,5.0,5.0,"Parking, Garden",East,New,2.01,5.81,3.85,Growth,1.68,7665398.0,176.0,0.1080304873485187,0.0005765017871555402,0.25,0,0.5164835164835165,0.13071323322103098,0.748175289277007,0.3618963636535636,Medium Risk
2023-01-23 12:12:01.512151216,6996596.0,Sale,Villa,9260.0,Downtown Dubai,11.0,33.0,5.0,5.0,Pool,North,Under Construction,3.61,2.43,3.57,Stable,3.85,728393.0,299.0,0.025970495727665074,0.0022448979591836735,0.0,0,0.17857142857142858,0.1796683769146076,0.44274406001629074,0.442212189071104,Medium Risk
2023-01-23 16:34:51.089108912,5631084.0,Rent,Penthouse,4028.0,Business Bay,35.0,39.0,2.0,4.0,Parking,East,Needs Renovation,1.87,3.61,3.57,Stable,9.37,2418083.0,73.0,0.04913117533565909,0.010755653612796469,0.0,0,0.7994505494505495,0.3519295338628892,0.34338499569079306,0.6224755444235933,Medium Risk
2023-01-23 20:57:40.666066608,9436972.0,Sale,Townhouse,2446.0,Palm Jumeirah,27.0,34.0,5.0,2.0,"Garden, Elevator, Gym, Pool",East,Renovated,4.36,2.77,3.72,Stable,0.24,2111140.0,88.0,0.13781794786186327,0.007796376977757395,0.75,0,0.7582417582417582,0.015106645074627998,0.6134614111916509,0.2593292309154994,Low Risk
2023-01-24 01:20:30.243024304,9504581.0,Rent,Apartment,12220.0,Business Bay,26.0,31.0,5.0,2.0,"Garden, Pool, Gym, Parking",North,New,1.9,2.76,3.82,Stable,3.65,7665398.0,225.0,0.026772456113324544,0.002799349828426946,0.75,0,0.38186813186813184,0.2313928622477691,0.60273885183238,0.3018491205872466,Low Risk
2023-01-24 05:43:19.819982000,5686815.0,Sale,Townhouse,8277.0,Downtown Dubai,39.0,5.0,5.0,2.0,"Gym, Parking, Garden, Pool",South,New,4.2,4.07,3.95,Recession,7.77,6602526.0,177.0,0.023499473965659663,0.0005732630130703967,0.75,0,0.5137362637362637,0.2947231407331755,0.3558165354272254,0.7336151578144725,High Risk
2023-01-24 10:06:09.396939696,13123194.0,Sale,Penthouse,6108.0,Downtown Dubai,44.0,35.0,5.0,4.0,"Pool, Gym, Garden, Elevator",West,Renovated,1.64,3.99,3.72,Growth,3.58,5560800.0,338.0,0.07620113903526854,0.002107037505267594,0.75,0,0.07142857142857142,0.31336226180940513,0.8426820399000177,0.37548598986521187,Medium Risk
2023-01-24 14:28:58.973897392,4601041.0,Sale,Land,6474.0,Palm Jumeirah,11.0,6.0,8.0,4.0,"Gym, Elevator",West,New,2.96,5.34,3.91,Stable,2.87,10013189.0,157.0,0.024350888937156884,0.0007749935417204857,0.25,0,0.5686813186813187,0.08807691967010577,0.27776115229052895,0.456132561523524,Medium Risk
2023-01-24 18:51:48.550855088,11411562.0,Sale,Townhouse,13680.0,Dubai Marina,48.0,1.0,6.0,3.0,"Gym, Pool, Elevator, Parking, Garden",North,Renovated,4.57,2.63,3.94,Growth,2.95,14671965.0,328.0,0.028806383991385177,6.203089138390919e-05,1.0,0,0.0989010989010989,0.22453871229355513,0.7503798276654486,0.46359799125437423,Medium Risk
2023-01-24 23:14:38.127812784,12530637.0,Sale,Land,5824.0,Downtown Dubai,25.0,40.0,5.0,3.0,Pool,North,Renovated,1.59,4.85,3.81,Stable,3.38,11049097.0,137.0,0.07630964730030555,0.005915409642117717,0.0,0,0.6236263736263736,0.28249708245348043,0.8027134544965019,0.3703588745864603,Medium Risk
2023-01-25 03:37:27.704770480,7496021.0,Sale,Villa,2162.0,Jumeirah,34.0,5.0,9.0,3.0,"Gym, Garden, Pool, Elevator, Parking",North,Under Construction,4.52,4.17,3.84,Stable,5.88,7665398.0,306.0,0.12371623902552882,0.00033238050920694014,1.0,0,0.15934065934065933,0.29398978333457726,0.4812104107500536,0.6926271582207806,High Risk
2023-01-25 08:00:17.281728176,11343984.0,Unknown,Townhouse,9406.0,Dubai Marina,15.0,36.0,2.0,1.0,"Garden, Elevator",West,Renovated,2.98,4.36,3.9,Stable,5.73,9749609.0,275.0,0.04221597338245329,0.0026619343389529724,0.25,0,0.2445054945054945,0.43355514544110973,0.7338919451143411,0.5956943845681916,Medium Risk
2023-01-25 12:23:06.858685872,2219802.0,Rent,Townhouse,11040.0,Unknown,48.0,17.0,9.0,1.0,"Gym, Garden, Elevator, Pool",North,Under Construction,3.2,3.99,3.81,Recession,1.58,5866276.0,262.0,0.005973235829810367,0.0013191588422441218,0.75,0,0.2802197802197802,0.023393512903697653,0.11708321372215556,0.3491235445627021,Medium Risk
2023-01-25 16:45:56.435643568,12646970.0,Unknown,Land,10208.0,Downtown Dubai,31.0,40.0,7.0,3.0,"Gym, Elevator, Garden",South,New,1.78,5.2,3.97,Recession,0.1,9699278.0,172.0,0.04340249258352716,0.0047186504659667335,0.5,0,0.5274725274725275,0.008435495652077633,0.8120538554749722,0.22047929685524578,Low Risk
2023-01-25 21:08:46.012601264,4751566.0,Rent,Townhouse,14901.0,Business Bay,15.0,47.0,5.0,3.0,"Elevator, Garden, Pool, Parking, Gym",South,Renovated,2.98,2.82,3.98,Growth,5.06,757342.0,37.0,0.01022211391697663,0.025241675617615467,1.0,0,0.8983516483516484,0.1603656690320394,0.28800260400940947,0.4004769385959426,Medium Risk
2023-01-26 01:31:35.589558960,13945475.0,Rent,Villa,9353.0,Unknown,25.0,45.0,3.0,3.0,"Garden, Pool, Parking, Elevator",Unknown,New,2.98,3.72,3.75,Recession,1.92,1579203.0,68.0,0.05249334391855572,0.013309671694764862,0.75,0,0.8131868131868132,0.17859062523199,0.909848188768856,0.2981935413839509,Low Risk
2023-01-26 05:54:25.166516656,11793140.0,Sale,Townhouse,9454.0,Business Bay,38.0,7.0,5.0,5.0,"Pool, Garden",West,Renovated,1.34,2.25,3.96,Stable,7.55,7046660.0,123.0,0.04370854082722192,0.001152073732718894,0.25,0,0.6620879120879121,0.593882493606997,0.7515684740505763,0.4366304408450435,Medium Risk
2023-01-26 10:17:14.743474352,13108460.0,Rent,Villa,7606.0,Dubai Marina,25.0,34.0,9.0,2.0,Parking,East,Needs Renovation,4.16,4.43,3.52,Stable,7.01,8747396.0,276.0,0.06087375347781909,0.002504973108376925,0.0,0,0.24175824175824176,0.6129059094165553,0.8633945486902399,0.7588617393556375,High Risk
2023-01-26 14:40:04.320432048,4311705.0,Rent,Land,537.0,Dubai Marina,25.0,34.0,2.0,5.0,"Gym, Pool, Garden, Parking",North,Under Construction,2.56,3.9,3.86,Stable,8.58,6337662.0,287.0,0.28777855228452714,0.002409297052154195,0.75,0,0.21153846153846154,0.24675186557495205,0.2570624617196853,0.6869271970329144,High Risk
2023-01-26 19:02:53.897389744,2559903.0,Sale,Land,513.0,Business Bay,47.0,36.0,8.0,5.0,"Garden, Gym",East,Renovated,4.86,3.09,3.87,Stable,8.38,14962134.0,137.0,0.17835093309260944,0.005323868677905945,0.25,0,0.6236263736263736,0.1430841887407777,0.142926670773004,0.7592623313580807,High Risk
2023-01-26 23:25:43.474347440,10535553.0,Sale,Apartment,12079.0,Palm Jumeirah,25.0,7.0,6.0,2.0,Garden,Unknown,Under Construction,3.19,3.18,3.58,Unknown,5.06,10365223.0,79.0,0.03017806402967826,0.0017857142857142857,0.0,0,0.782967032967033,0.35557561559020956,0.6806654825897889,0.46883676541483144,Medium Risk
2023-01-27 03:48:33.051305136,7579454.0,Rent,Townhouse,815.0,Business Bay,19.0,17.0,6.0,2.0,"Garden, Elevator, Gym",South,Under Construction,2.34,2.4,3.51,Growth,6.02,13841368.0,293.0,0.3337366910550791,0.0011800638622796056,0.5,0,0.19505494505494506,0.30433964546288717,0.47608557999105167,0.4703042716742877,Medium Risk
2023-01-27 08:11:22.628262832,3910321.0,Sale,Apartment,14373.0,Jumeirah,49.0,9.0,4.0,1.0,Garden,East,Renovated,3.23,4.0,3.8,Stable,1.25,9381274.0,129.0,0.008533685262038307,0.00141287284144427,0.0,0,0.6456043956043956,0.0326021724904541,0.23174564491864866,0.3163603602029563,Low Risk
2023-01-27 12:34:12.205220528,6270836.0,Rent,Villa,11135.0,Dubai Marina,25.0,46.0,9.0,4.0,"Pool, Gym, Elevator",West,Renovated,1.1,4.92,3.76,Unknown,0.38,5860154.0,234.0,0.019031953088762456,0.003994789405123752,0.5,0,0.35714285714285715,0.015893998110930067,0.38301793758675573,0.18757814931803937,Low Risk
2023-01-27 16:57:01.782178224,12791030.0,Rent,Land,1727.0,Palm Jumeirah,25.0,46.0,6.0,5.0,Elevator,North,Needs Renovation,3.81,4.99,3.81,Recession,8.96,4284955.0,349.0,0.2657014370427238,0.002682215743440233,0.0,0,0.04120879120879121,0.7644298629927385,0.8387382429107949,0.8946098479691202,High Risk
2023-01-27 21:19:51.359135920,13766366.0,Sale,Land,12959.0,Downtown Dubai,38.0,18.0,3.0,4.0,Gym,North,Renovated,2.46,5.18,3.86,Growth,5.06,12024379.0,313.0,0.03703346023624052,0.0011698947094761472,0.0,0,0.1401098901098901,0.46461576956521705,0.8930321788621444,0.5817692469843374,Medium Risk
2023-01-28 01:42:40.936093616,7068681.0,Sale,Townhouse,4815.0,Jumeirah,39.0,45.0,2.0,2.0,"Garden, Parking",West,New,2.17,3.99,3.7,Stable,0.12,10959542.0,314.0,0.051659914528530006,0.0029154518950437317,0.25,0,0.13736263736263737,0.005657749912406571,0.4409640329433638,0.22399723927302745,Low Risk
2023-01-28 06:05:30.513051312,4330909.0,Rent,Townhouse,13905.0,Downtown Dubai,22.0,4.0,1.0,1.0,"Gym, Garden, Parking",South,New,2.08,2.94,3.86,Growth,7.35,4490848.0,149.0,0.00995476355310626,0.0005442176870748299,0.5,0,0.5906593406593407,0.2123198091613822,0.25699069111165745,0.5007753354998732,Medium Risk
2023-01-28 10:28:20.090009008,11321448.0,Sale,Penthouse,1753.0,Jumeirah,37.0,36.0,7.0,3.0,"Pool, Garden",West,Needs Renovation,2.25,5.54,3.7,Growth,5.06,8853015.0,193.0,0.23152489702125342,0.003787081843046497,0.25,0,0.4697802197802198,0.3820996241936752,0.7269395038586276,0.5569042737998535,Medium Risk
2023-01-28 14:51:09.666966704,1929284.0,Sale,Penthouse,14225.0,Jumeirah,7.0,3.0,4.0,1.0,"Elevator, Gym",North,Under Construction,3.59,3.7,3.97,Growth,3.1,2456995.0,296.0,0.0036131916845765434,0.00020614306328592044,0.25,0,0.18681318681318682,0.03989164761221947,0.09788574487984178,0.45720645813598604,Medium Risk
2023-01-28 19:13:59.243924400,3082623.0,Rent,Apartment,11085.0,Palm Jumeirah,4.0,47.0,5.0,2.0,Elevator,South,Needs Renovation,4.04,5.54,3.55,Recession,6.59,4352227.0,288.0,0.00875092863045278,0.0033189746486830024,0.0,0,0.2087912087912088,0.13549708325387727,0.17726695016306074,0.7708867143710749,High Risk
2023-01-28 23:36:48.820882080,6113065.0,Unknown,Land,7303.0,Jumeirah,37.0,41.0,4.0,1.0,"Elevator, Garden",North,New,3.95,4.12,3.95,Unknown,7.53,8607986.0,81.0,0.02890845607876095,0.01020408163265306,0.25,0,0.7774725274725275,0.3070280875257953,0.38398446784279944,0.6927297660396228,High Risk
2023-01-29 03:59:38.397839776,920290.0,Sale,Apartment,11440.0,Unknown,4.0,3.0,2.0,3.0,"Gym, Elevator, Garden, Parking, Pool",East,Renovated,1.97,3.99,3.78,Growth,0.72,7179893.0,122.0,0.00162302695171589,0.0004977600796416127,1.0,0,0.6648351648351648,0.004419583229365118,0.02825728619230861,0.18095568590271072,Low Risk
2023-01-29 08:22:27.974797472,963080.0,Rent,Apartment,12406.0,Palm Jumeirah,25.0,5.0,3.0,1.0,"Parking, Garden",South,Needs Renovation,4.78,5.44,3.57,Growth,5.06,6465623.0,200.0,0.0015215337807402104,0.0005076657528683116,0.25,0,0.45054945054945056,0.03250401415688565,0.032900528038227586,0.7084841272995874,High Risk
2023-01-29 12:45:17.551755168,10933004.0,Sale,Land,8096.0,Palm Jumeirah,30.0,23.0,5.0,3.0,Parking,West,Renovated,2.98,2.07,3.93,Recession,6.07,9912467.0,332.0,0.04742213565365856,0.0014095728381442667,0.0,0,0.08791208791208792,0.44264169028337585,0.7060946177289561,0.5128607254685253,Medium Risk
2023-01-29 17:08:07.128712864,3292460.0,Sale,Villa,6308.0,Business Bay,38.0,33.0,3.0,5.0,"Pool, Garden",East,Under Construction,3.5,3.1,3.92,Stable,1.21,8336453.0,25.0,0.017544287142089842,0.025902668759811617,0.25,0,0.9313186813186813,0.026572351905408034,0.19043798602851184,0.25688763550552024,Low Risk
2023-01-29 21:30:56.705670560,8355995.0,Unknown,Land,8695.0,Jumeirah,38.0,49.0,5.0,3.0,"Gym, Garden, Pool, Elevator, Parking",Unknown,Renovated,4.3,5.74,3.82,Growth,6.88,4816420.0,156.0,0.03337914902525322,0.006369426751592356,1.0,0,0.5714285714285714,0.3834517527123281,0.5390386413299675,0.7750209354173225,High Risk
2023-01-30 01:53:46.282628256,6737760.0,Sale,Penthouse,6584.0,Jumeirah,30.0,33.0,1.0,5.0,"Gym, Parking, Pool",North,Under Construction,3.01,4.36,3.54,Recession,4.04,11482745.0,241.0,0.035626054263850446,0.0027829313543599257,0.5,0,0.33791208791208793,0.18156035362332643,0.4224749541236271,0.48868597679699793,Medium Risk
2023-01-30 06:16:35.859585952,3203404.0,Sale,Apartment,9360.0,Jumeirah,40.0,35.0,1.0,5.0,"Parking, Gym, Pool, Elevator",South,Renovated,4.66,3.54,3.57,Growth,2.52,13162763.0,275.0,0.01106440629138767,0.002587991718426501,0.75,0,0.2445054945054945,0.05384388299719001,0.18682473167762553,0.4799075877187941,Medium Risk
2023-01-30 10:39:25.436543648,1713801.0,Rent,Penthouse,14551.0,Palm Jumeirah,4.0,36.0,6.0,3.0,Parking,Unknown,Renovated,2.98,3.7,3.63,Stable,0.37,6373889.0,229.0,0.002969532985186628,0.003194321206743567,0.0,0,0.3708791208791209,0.004229472772600655,0.08253823050008063,0.26036679946811436,Low Risk
2023-01-30 15:02:15.013501344,6284113.0,Rent,Villa,9615.0,Downtown Dubai,18.0,36.0,1.0,3.0,"Garden, Gym",West,Needs Renovation,1.54,3.07,3.76,Recession,7.73,11355395.0,150.0,0.022292170818403966,0.004865522367887553,0.25,0,0.5879120879120879,0.3240019300902721,0.3857155988554169,0.4986549013201272,Medium Risk
2023-01-30 19:25:04.590459040,9713122.0,Rent,Land,1441.0,Dubai Marina,44.0,7.0,8.0,3.0,"Elevator, Parking, Gym, Garden",Unknown,Renovated,3.36,3.82,3.9,Stable,6.26,7665398.0,265.0,0.24166790865100712,0.0005370569280343716,0.75,0,0.27197802197802196,0.40556203579067834,0.6260100548018525,0.6164180450542681,Medium Risk
2023-01-30 23:47:54.167416736,5830612.0,Sale,Land,13282.0,Palm Jumeirah,17.0,37.0,4.0,1.0,"Elevator, Pool",North,New,3.36,2.41,3.58,Stable,0.51,9842121.0,288.0,0.014553776434919112,0.0026128098298142783,0.25,0,0.2087912087912088,0.019833914454786685,0.3624409203399496,0.2376200233394981,Low Risk
2023-01-31 04:10:43.744374432,4545833.0,Sale,Townhouse,13008.0,Jumeirah,47.0,13.0,3.0,4.0,"Elevator, Pool, Parking, Gym, Garden",West,Renovated,2.3,3.94,3.66,Stable,8.22,12059864.0,31.0,0.011325177606691134,0.008290816326530613,1.0,0,0.9148351648351648,0.24923521922169015,0.27205724367413747,0.5775658747344395,Medium Risk
2023-01-31 08:33:33.321332128,2416728.0,Rent,Land,9253.0,Jumeirah,3.0,48.0,7.0,3.0,"Garden, Parking, Gym",North,New,2.05,2.5,3.56,Growth,3.76,8349391.0,294.0,0.008141043574216427,0.003320650294015911,0.5,0,0.19230769230769232,0.0606093653233273,0.12860570403249047,0.3186063956257447,Low Risk
2023-01-31 12:56:22.898289824,934129.0,Rent,Penthouse,11713.0,Business Bay,44.0,0.0,8.0,4.0,"Garden, Gym, Pool, Parking, Elevator",North,Under Construction,2.98,2.71,3.64,Stable,1.37,2058176.0,251.0,0.0015980237088763928,0.0,1.0,0,0.31043956043956045,0.008535943654197086,0.029803796130481452,0.24896854372834407,Low Risk
2023-01-31 17:19:12.475247520,13806208.0,Rent,Apartment,14749.0,Jumeirah,13.0,6.0,5.0,2.0,"Garden, Gym, Pool",East,Renovated,2.21,5.68,3.85,Unknown,4.02,5968521.0,72.0,0.032481540665683026,0.0016773832820799553,0.5,0,0.8021978021978022,0.3701899145596386,0.8934463923961753,0.46706820888617384,Medium Risk
2023-01-31 21:42:02.052205216,13293861.0,Unknown,Villa,6464.0,Downtown Dubai,7.0,10.0,6.0,2.0,Garden,South,Needs Renovation,2.71,3.99,3.64,Stable,9.57,7665398.0,76.0,0.0728868161031595,0.0026504108136761197,0.0,0,0.7912087912087912,0.8485690523361483,0.863417713639619,0.7295839812503923,High Risk
2023-02-01 02:04:51.629162912,3530391.0,Sale,Penthouse,14639.0,Dubai Marina,47.0,48.0,5.0,4.0,"Elevator, Garden, Parking, Pool",West,Under Construction,1.32,5.92,3.6,Stable,5.4,9984165.0,72.0,0.0074194033708892245,0.013419066256639642,0.75,0,0.8021978021978022,0.12715712050034408,0.20155725717591325,0.47575558542455865,Medium Risk
2023-02-01 06:27:41.206120608,7741655.0,Rent,Townhouse,14599.0,Business Bay,17.0,18.0,9.0,4.0,"Gym, Garden, Parking, Elevator",South,New,3.2,3.73,3.56,Growth,1.33,12275126.0,62.0,0.017846647261426703,0.0058309037900874635,0.75,0,0.8296703296703297,0.06867672425321808,0.4913609593338228,0.2770134211849255,Low Risk
2023-02-01 10:50:30.783078304,2107700.0,Rent,Land,14984.0,Jumeirah,15.0,28.0,2.0,2.0,"Gym, Elevator, Parking, Garden",West,New,1.21,3.98,3.6,Recession,3.04,9851430.0,185.0,0.003794872063299182,0.0030721966205837174,0.75,0,0.49175824175824173,0.04273724245814408,0.10672999918188057,0.2689213617662743,Low Risk
2023-02-01 15:13:20.360036000,14518867.0,Rent,Penthouse,1169.0,Business Bay,46.0,49.0,1.0,3.0,"Parking, Gym, Elevator",West,Needs Renovation,3.12,2.48,3.68,Stable,9.14,5806869.0,163.0,0.44629410322388724,0.0060975609756097554,0.5,0,0.5521978021978022,0.8851218059247109,0.9499655540137091,0.683410950618169,High Risk
2023-02-01 19:36:09.936993696,3892379.0,Sale,Penthouse,3228.0,Jumeirah,40.0,32.0,5.0,1.0,Garden,East,New,4.69,4.84,3.93,Stable,6.32,6832757.0,197.0,0.04219921313002582,0.003298289012574727,0.0,0,0.45879120879120877,0.1640802528560327,0.2342616409571245,0.746040806625441,High Risk
2023-02-01 23:58:59.513951392,3797815.0,Rent,Penthouse,13623.0,Dubai Marina,33.0,37.0,9.0,5.0,"Elevator, Garden, Parking",South,Needs Renovation,1.42,4.15,3.56,Recession,1.73,6187565.0,144.0,0.008775983988836434,0.005207600281491908,0.5,0,0.6043956043956044,0.0438231938728555,0.21960280337462182,0.21903306395571148,Low Risk
2023-02-02 04:21:49.090909088,8950548.0,Rent,Townhouse,14941.0,Jumeirah,11.0,3.0,1.0,3.0,"Gym, Pool",South,New,2.98,2.95,3.82,Growth,3.44,13527367.0,343.0,0.020326977074674523,0.0001779781680113906,0.25,0,0.057692307692307696,0.20536772211662543,0.5720078532656715,0.4111802346003226,Medium Risk
2023-02-02 08:44:38.667866784,8911322.0,Sale,Apartment,4269.0,Downtown Dubai,25.0,7.0,5.0,1.0,"Gym, Elevator, Garden, Pool, Parking",North,New,3.0,2.28,3.62,Growth,4.88,7665398.0,52.0,0.07399333108385947,0.0026954177897574125,1.0,0,0.8571428571428571,0.29005882022973656,0.5694717945478278,0.37513677193130207,Medium Risk
2023-02-02 13:07:28.244824480,3577367.0,Unknown,Villa,4376.0,Jumeirah,35.0,43.0,7.0,4.0,"Gym, Garden, Elevator, Pool, Parking",North,Renovated,1.43,3.99,3.58,Recession,1.93,3145733.0,363.0,0.028200187151025572,0.002410854451670778,1.0,0,0.0027472527472527475,0.04605162112708814,0.20494179687298048,0.26599981946001233,Low Risk
2023-02-02 17:30:17.821782176,3753681.0,Sale,Villa,3030.0,Downtown Dubai,10.0,42.0,4.0,3.0,"Gym, Elevator, Parking, Garden",Unknown,Needs Renovation,3.56,4.57,3.85,Growth,9.64,1096240.0,333.0,0.04338892887226351,0.002566295979469632,0.75,0,0.08516483516483517,0.24135623001884338,0.22193889447082346,0.8482297942582983,High Risk
2023-02-02 21:53:07.398739872,14728425.0,Rent,Penthouse,4504.0,Business Bay,10.0,24.0,7.0,3.0,"Pool, Garden",East,New,2.98,3.05,3.56,Growth,7.53,14969493.0,211.0,0.11663921105696136,0.0023103581055063534,0.25,0,0.42032967032967034,0.7397336949659641,0.962804336212496,0.6190957866260275,Medium Risk
2023-02-03 02:15:56.975697568,7699207.0,Rent,Villa,2743.0,Unknown,40.0,49.0,7.0,1.0,Gym,East,Renovated,1.54,3.99,3.69,Stable,5.06,11905977.0,213.0,0.09992129174164699,0.004672897196261682,0.0,0,0.41483516483516486,0.2598487491431585,0.48008950162457825,0.42758262851797313,Medium Risk
2023-02-03 06:38:46.552655264,677659.0,Sale,Land,6971.0,Downtown Dubai,23.0,1.0,7.0,3.0,"Parking, Gym, Elevator",West,Renovated,3.02,4.54,4.0,Stable,8.02,14104524.0,245.0,0.0022274940498279976,8.296001327360214e-05,0.5,0,0.3269230769230769,0.03625014068641899,0.012474817222445084,0.7001346678877419,High Risk
2023-02-03 11:01:36.129612960,3357194.0,Sale,Townhouse,848.0,Palm Jumeirah,2.0,21.0,9.0,5.0,"Pool, Parking",West,Renovated,4.12,4.0,3.58,Growth,5.86,740424.0,283.0,0.14134334975358756,0.0015090543259557343,0.25,0,0.22252747252747251,0.13121943753046095,0.19620557994262527,0.6575467567260327,Medium Risk
2023-02-03 15:24:25.706570656,8077278.0,Unknown,Villa,9366.0,Palm Jumeirah,46.0,16.0,7.0,5.0,"Gym, Garden, Parking, Pool",North,New,2.98,4.66,3.78,Stable,8.0,10037533.0,187.0,0.029823294235073815,0.0017368649587494573,0.75,0,0.48626373626373626,0.4310018507175858,0.5129427598649339,0.6990331102520806,High Risk
2023-02-03 19:47:15.283528352,6898199.0,Sale,Villa,10551.0,Dubai Marina,27.0,3.0,7.0,1.0,Pool,East,Under Construction,2.88,5.56,3.91,Recession,6.25,7665398.0,265.0,0.022300389413630273,0.00023016725487187356,0.0,0,0.27197802197802196,0.2875675343168476,0.4327406876642617,0.6743072386357263,High Risk
2023-02-04 00:10:04.860486048,513613.0,Unknown,Apartment,1029.0,Dubai Marina,9.0,15.0,5.0,4.0,"Elevator, Parking",South,New,2.98,5.21,3.56,Growth,3.97,10030743.0,302.0,0.01670702376675469,0.0010103051121438675,0.25,0,0.17032967032967034,0.013600367128689072,0.0013614852569777693,0.5394868194717627,Medium Risk
2023-02-04 04:32:54.437443744,6433546.0,Rent,Townhouse,7056.0,Palm Jumeirah,23.0,39.0,5.0,3.0,"Gym, Garden, Pool, Parking",South,Needs Renovation,1.5,2.62,3.59,Growth,6.61,1456294.0,63.0,0.031602951179106414,0.012436224489795918,0.75,0,0.8269230769230769,0.2836455585345881,0.3955124005160512,0.3838532585792314,Medium Risk
2023-02-04 08:55:44.014401440,13268371.0,Unknown,Penthouse,9906.0,Jumeirah,48.0,17.0,3.0,5.0,"Gym, Garden, Elevator, Pool",East,Renovated,1.88,3.73,3.96,Growth,5.06,2586539.0,17.0,0.047026793996795595,0.01927437641723356,0.75,0,0.9532967032967034,0.447808405140602,0.8544650630408718,0.38247708708999517,Medium Risk
2023-02-04 13:18:33.591359136,8447881.0,Sale,Penthouse,10101.0,Business Bay,17.0,16.0,5.0,3.0,"Parking, Gym, Garden, Elevator, Pool",Unknown,Under Construction,3.21,4.53,3.94,Recession,2.04,7665398.0,331.0,0.02888359483346185,0.0009835259404966806,1.0,0,0.09065934065934066,0.11494817290412587,0.5392852804557234,0.41776639999900694,Medium Risk
